user_id,movie_id,rating,title
658,195,3,"Terminator, The"
934,195,4,"Terminator, The"
881,228,3,Star Trek: The Wrath of Khan
721,735,4,Philadelphia
421,331,2,"Edge, The"
863,879,2,"Peacemaker, The"
940,181,3,Return of the Jedi
642,622,4,Swiss Family Robinson
489,269,3,"Full Monty, The"
110,939,4,Murder in the First
823,125,4,Phenomenon
913,144,5,Die Hard
724,308,1,FairyTale: A True Story
851,144,5,Die Hard
423,620,4,"Chamber, The"
864,182,3,GoodFellas
804,39,2,Strange Days
880,826,3,"Phantom, The"
131,287,4,Marvin's Room
661,135,5,2001: A Space Odyssey
622,213,5,"Room with a View, A"
782,1662,4,Rough Magic
476,732,3,Dave
782,1296,3,Indian Summer
788,7,4,Twelve Monkeys
645,558,4,Heavenly Creatures
918,582,4,"Piano, The"
85,519,4,"Treasure of the Sierra Madre, The"
795,710,3,Better Off Dead...
936,106,3,Diabolique
7,629,3,Victor/Victoria
534,93,1,Welcome to the Dollhouse
877,269,4,"Full Monty, The"
796,628,4,Sleepers
406,208,2,Young Frankenstein
934,411,3,"Nutty Professor, The"
290,181,5,Return of the Jedi
627,792,4,Bullets Over Broadway
796,588,5,Beauty and the Beast
846,110,3,Operation Dumbo Drop
650,118,4,Twister
405,646,2,Once Upon a Time in the West
861,584,5,"Secret Garden, The"
801,333,5,"Game, The"
916,65,3,What's Eating Gilbert Grape
889,497,4,Bringing Up Baby
624,898,1,"Postman, The"
425,1110,1,Tank Girl
635,15,3,Mr. Holland's Opus
633,98,4,"Silence of the Lambs, The"
796,97,3,Dances with Wolves
684,1028,4,Grumpier Old Men
109,826,3,"Phantom, The"
864,588,3,Beauty and the Beast
682,475,3,Trainspotting
533,443,3,"Birds, The"
454,313,5,Titanic
90,481,5,"Apartment, The"
399,39,2,Strange Days
886,941,2,With Honors
856,315,5,Apt Pupil
889,127,4,"Godfather, The"
788,282,4,"Time to Kill, A"
919,1137,4,Beautiful Thing
17,221,2,Breaking the Waves
659,693,4,Casino
844,251,4,Shall We Dance?
792,1047,3,Multiplicity
914,371,4,"Bridges of Madison County, The"
288,327,1,Cop Land
916,708,4,"Sex, Lies, and Videotape"
910,117,4,"Rock, The"
896,187,5,"Godfather: Part II, The"
561,96,1,Terminator 2: Judgment Day
48,323,3,Dante's Peak
471,420,1,Alice in Wonderland
921,692,4,"American President, The"
780,660,3,Fried Green Tomatoes
870,649,4,Once Upon a Time in America
293,1228,1,Under Siege 2: Dark Territory
698,173,5,"Princess Bride, The"
918,645,4,Paris Is Burning
682,109,3,Mystery Science Theater 3000: The Movie
308,501,4,Dumbo
648,665,2,Alien 3
606,209,4,This Is Spinal Tap
650,482,3,Some Like It Hot
878,50,4,Star Wars
837,762,2,Beautiful Girls
735,242,5,Kolya
632,195,5,"Terminator, The"
476,393,4,Mrs. Doubtfire
682,451,3,Grease
840,443,5,"Birds, The"
931,303,4,Ulee's Gold
295,1297,4,Love Affair
817,928,3,"Craft, The"
541,622,3,Swiss Family Robinson
756,860,1,"Believers, The"
844,300,3,Air Force One
883,566,3,Clear and Present Danger
198,201,3,Evil Dead II
943,356,4,"Client, The"
883,455,4,Jackie Chan's First Strike
796,272,4,Good Will Hunting
311,69,5,Forrest Gump
738,429,3,"Day the Earth Stood Still, The"
782,244,4,Smilla's Sense of Snow
885,208,3,Young Frankenstein
896,12,3,"Usual Suspects, The"
798,98,1,"Silence of the Lambs, The"
699,243,2,Jungle2Jungle
593,237,4,Jerry Maguire
291,844,5,Freeway
385,874,3,Career Girls
119,473,3,James and the Giant Peach
417,780,4,Dumb & Dumber
529,309,3,Deceiver
197,568,4,Speed
834,50,5,Star Wars
749,685,4,Executive Decision
710,234,4,Jaws
719,69,5,Forrest Gump
790,364,2,Ace Ventura: When Nature Calls
559,174,4,Raiders of the Lost Ark
568,483,5,Casablanca
207,211,5,M*A*S*H
919,327,4,Cop Land
848,135,4,2001: A Space Odyssey
305,428,3,Harold and Maude
897,66,3,While You Were Sleeping
496,652,5,Rosencrantz and Guildenstern Are Dead
15,121,3,Independence Day
254,269,2,"Full Monty, The"
896,1406,3,When Night Is Falling
447,737,4,Sirens
902,993,3,Hercules
796,709,3,Strictly Ballroom
486,301,4,In & Out
736,993,4,Hercules
562,229,1,Star Trek III: The Search for Spock
366,288,4,Scream
283,211,4,M*A*S*H
807,29,4,Batman Forever
774,428,1,Harold and Maude
896,233,2,Under Siege
328,23,3,Taxi Driver
903,977,1,"Substitute, The"
843,141,4,"20,000 Leagues Under the Sea"
918,433,2,Heathers
682,824,1,"Great White Hype, The"
773,567,2,Wes Craven's New Nightmare
474,468,4,Rudy
498,496,3,It's a Wonderful Life
629,210,5,Indiana Jones and the Last Crusade
755,872,1,Love Jones
725,321,2,Mother
271,148,3,"Ghost and the Darkness, The"
648,229,4,Star Trek III: The Search for Spock
867,50,5,Star Wars
870,10,4,Richard III
886,240,3,Beavis and Butt-head Do America
683,609,3,Father of the Bride
640,827,3,Daylight
496,174,4,Raiders of the Lost Ark
299,118,2,Twister
886,80,3,Hot Shots! Part Deux
637,245,3,"Devil's Own, The"
830,15,4,Mr. Holland's Opus
848,747,5,Benny & Joon
720,313,3,Titanic
532,588,5,Beauty and the Beast
229,303,1,Ulee's Gold
886,187,4,"Godfather: Part II, The"
417,506,4,Rebel Without a Cause
405,436,1,"American Werewolf in London, An"
693,12,4,"Usual Suspects, The"
864,210,4,Indiana Jones and the Last Crusade
798,1540,4,"Amazing Panda Adventure, The"
59,42,5,Clerks
70,655,4,Stand by Me
184,29,3,Batman Forever
586,195,4,"Terminator, The"
318,482,5,Some Like It Hot
151,686,3,"Perfect World, A"
806,496,5,It's a Wonderful Life
804,514,4,Annie Hall
49,717,2,"Juror, The"
828,955,3,Before Sunrise
831,288,1,Scream
394,141,3,"20,000 Leagues Under the Sea"
766,604,4,It Happened One Night
321,173,4,"Princess Bride, The"
643,29,2,Batman Forever
787,904,3,Ma vie en rose
742,7,3,Twelve Monkeys
932,177,4,"Good, The Bad and The Ugly, The"
543,466,4,Red Rock West
747,390,4,Fear of a Black Hat
868,621,2,"Davy Crockett, King of the Wild Frontier"
782,1528,2,Nowhere
889,820,2,Space Jam
68,127,4,"Godfather, The"
782,1300,2,'Til There Was You
842,344,1,"Apostle, The"
174,215,5,Field of Dreams
864,710,2,Better Off Dead...
5,425,2,Bob Roberts
562,591,4,Primal Fear
913,82,3,Jurassic Park
874,276,4,Leaving Las Vegas
714,250,5,"Fifth Element, The"
708,300,4,Air Force One
932,617,4,"Blue Angel, The"
906,696,4,City Hall
778,42,5,Clerks
798,768,4,Casper
682,849,2,Days of Thunder
151,805,4,Manhattan Murder Mystery
868,229,3,Star Trek III: The Search for Spock
823,566,4,Clear and Present Danger
145,240,5,Beavis and Butt-head Do America
727,148,2,"Ghost and the Darkness, The"
919,1152,4,In Love and War
548,978,2,Heaven's Prisoners
268,117,4,"Rock, The"
733,740,3,Jane Eyre
185,47,4,Ed Wood
638,222,4,Star Trek: First Contact
712,69,3,Forrest Gump
486,1226,4,Night Falls on Manhattan
864,31,4,Crimson Tide
510,299,3,Hoodlum
666,147,3,"Long Kiss Goodnight, The"
916,14,5,"Postino, Il"
263,135,5,2001: A Space Odyssey
222,588,4,Beauty and the Beast
916,179,3,"Clockwork Orange, A"
806,176,5,Aliens
899,428,4,Harold and Maude
457,121,4,Independence Day
913,127,4,"Godfather, The"
846,612,5,Lost Horizon
181,713,2,Othello
882,427,5,To Kill a Mockingbird
405,36,2,Mad Love
391,176,3,Aliens
789,508,4,"People vs. Larry Flynt, The"
682,186,4,"Blues Brothers, The"
643,631,3,"Crying Game, The"
312,813,5,"Celluloid Closet, The"
655,1160,3,Love! Valour! Compassion!
715,42,5,Clerks
693,234,2,Jaws
618,64,4,"Shawshank Redemption, The"
889,194,5,"Sting, The"
653,428,1,Harold and Maude
255,328,2,Conspiracy Theory
634,678,2,Volcano
271,649,3,Once Upon a Time in America
889,172,4,"Empire Strikes Back, The"
582,405,3,Mission: Impossible
827,750,3,Amistad
414,288,5,Scream
721,299,3,Hoodlum
836,170,5,Cinema Paradiso
864,496,5,It's a Wonderful Life
786,133,5,Gone with the Wind
354,896,4,"Sweet Hereafter, The"
804,23,4,Taxi Driver
541,427,4,To Kill a Mockingbird
243,699,4,Little Women
130,350,4,Fallen
894,1226,4,Night Falls on Manhattan
802,330,2,187
535,640,3,"Cook the Thief His Wife & Her Lover, The"
686,214,5,Pink Floyd - The Wall
911,659,3,Arsenic and Old Lace
435,210,4,Indiana Jones and the Last Crusade
637,283,2,Emma
891,1197,5,"Family Thing, A"
709,172,5,"Empire Strikes Back, The"
42,132,5,"Wizard of Oz, The"
933,231,1,Batman Returns
684,173,3,"Princess Bride, The"
864,144,5,Die Hard
708,149,3,Jude
847,444,3,"Blob, The"
708,476,3,"First Wives Club, The"
259,172,4,"Empire Strikes Back, The"
664,483,4,Casablanca
324,763,5,Happy Gilmore
854,257,3,Men in Black
911,143,5,"Sound of Music, The"
751,239,4,Sneakers
795,118,2,Twister
399,225,3,101 Dalmatians
823,77,4,"Firm, The"
913,1,2,Toy Story
796,50,5,Star Wars
880,90,3,So I Married an Axe Murderer
897,228,4,Star Trek: The Wrath of Khan
577,62,3,Stargate
868,470,1,Tombstone
457,222,5,Star Trek: First Contact
548,17,3,From Dusk Till Dawn
474,111,4,"Truth About Cats & Dogs, The"
850,181,5,Return of the Jedi
727,87,4,Searching for Bobby Fischer
865,919,5,"City of Lost Children, The"
592,302,5,L.A. Confidential
654,8,5,Babe
933,433,1,Heathers
807,435,3,Butch Cassidy and the Sundance Kid
350,181,4,Return of the Jedi
72,642,4,"Grifters, The"
715,248,4,Grosse Pointe Blank
837,286,4,"English Patient, The"
699,1093,3,Live Nude Girls
896,232,3,Young Guns
345,470,4,Tombstone
876,19,5,Antonia's Line
244,171,5,Delicatessen
883,656,5,M
840,88,4,Sleepless in Seattle
826,127,5,"Godfather, The"
569,298,3,Face/Off
752,259,5,George of the Jungle
804,566,4,Clear and Present Danger
648,454,3,Bastard Out of Carolina
179,916,5,Lost in Space
787,326,4,G.I. Jane
726,248,2,Grosse Pointe Blank
344,529,5,My Life as a Dog
222,542,2,Pocahontas
788,646,3,Once Upon a Time in the West
426,663,4,Being There
551,111,5,"Truth About Cats & Dogs, The"
898,683,3,Rocket Man
880,173,3,"Princess Bride, The"
451,326,4,G.I. Jane
749,1028,4,Grumpier Old Men
669,664,4,"Paris, Texas"
608,327,2,Cop Land
669,96,2,Terminator 2: Judgment Day
703,181,5,Return of the Jedi
565,707,5,Enchanted April
804,510,5,"Magnificent Seven, The"
940,8,5,Babe
900,429,2,"Day the Earth Stood Still, The"
878,274,3,Sabrina
567,514,5,Annie Hall
645,89,4,Blade Runner
901,546,4,Broken Arrow
805,383,2,"Flintstones, The"
847,7,3,Twelve Monkeys
190,7,4,Twelve Monkeys
924,283,4,Emma
77,527,4,Gandhi
868,136,5,Mr. Smith Goes to Washington
880,810,3,"Shadow, The"
881,11,4,Seven
577,240,3,Beavis and Butt-head Do America
881,174,5,Raiders of the Lost Ark
903,223,5,Sling Blade
903,56,5,Pulp Fiction
586,96,4,Terminator 2: Judgment Day
506,71,5,"Lion King, The"
799,319,4,Everyone Says I Love You
545,266,2,Kull the Conqueror
757,471,4,Courage Under Fire
30,751,3,Tomorrow Never Dies
864,94,4,Home Alone
773,145,3,"Lawnmower Man, The"
804,89,4,Blade Runner
846,449,3,Star Trek: The Motion Picture
645,32,5,Crumb
400,748,2,"Saint, The"
914,155,5,Dirty Dancing
184,504,4,Bonnie and Clyde
35,264,2,Mimic
742,475,4,Trainspotting
119,475,4,Trainspotting
901,144,5,Die Hard
621,780,4,Dumb & Dumber
697,591,4,Primal Fear
527,640,4,"Cook the Thief His Wife & Her Lover, The"
566,210,4,Indiana Jones and the Last Crusade
585,86,5,"Remains of the Day, The"
940,153,2,"Fish Called Wanda, A"
347,106,2,Diabolique
655,1141,3,"War Room, The"
881,134,5,Citizen Kane
892,648,4,"Quiet Man, The"
495,432,5,Fantasia
645,514,5,Annie Hall
455,435,4,Butch Cassidy and the Sundance Kid
788,630,2,"Great Race, The"
905,717,1,"Juror, The"
749,932,3,First Kid
621,173,4,"Princess Bride, The"
588,842,3,Pollyanna
667,23,3,Taxi Driver
618,432,5,Fantasia
871,511,2,Lawrence of Arabia
90,220,4,"Mirror Has Two Faces, The"
708,347,3,Wag the Dog
286,929,4,Harriet the Spy
587,876,2,Money Talks
484,88,4,Sleepless in Seattle
932,652,3,Rosencrantz and Guildenstern Are Dead
485,286,2,"English Patient, The"
655,1635,3,Two Friends
681,310,3,"Rainmaker, The"
661,192,4,Raging Bull
846,1029,1,Jury Duty
645,469,5,Short Cuts
295,511,5,Lawrence of Arabia
907,821,5,Mrs. Winterbourne
798,705,4,Singin' in the Rain
720,898,4,"Postman, The"
932,566,4,Clear and Present Danger
115,772,4,Kids
648,250,4,"Fifth Element, The"
643,659,5,Arsenic and Old Lace
627,523,4,Cool Hand Luke
910,282,3,"Time to Kill, A"
782,1160,2,Love! Valour! Compassion!
886,222,4,Star Trek: First Contact
629,223,5,Sling Blade
18,137,5,Big Night
716,723,4,Boys on the Side
896,429,5,"Day the Earth Stood Still, The"
721,199,4,"Bridge on the River Kwai, The"
652,257,2,Men in Black
628,1296,5,Indian Summer
933,182,4,GoodFellas
798,1411,1,Barbarella
511,260,4,Event Horizon
484,231,2,Batman Returns
905,326,3,G.I. Jane
934,183,2,Alien
503,58,4,Quiz Show
592,325,2,Crash
618,1225,2,Angus
493,134,3,Citizen Kane
655,578,2,Demolition Man
13,326,3,G.I. Jane
773,13,4,Mighty Aphrodite
69,334,3,U Turn
774,501,1,Dumbo
641,1039,4,Hamlet
725,286,5,"English Patient, The"
655,178,4,12 Angry Men
897,200,5,"Shining, The"
934,269,2,"Full Monty, The"
374,526,4,Ben-Hur
930,651,3,Glory
851,182,5,GoodFellas
741,134,5,Citizen Kane
566,11,3,Seven
346,182,5,GoodFellas
885,419,4,Mary Poppins
385,2,3,GoldenEye
200,172,5,"Empire Strikes Back, The"
831,687,2,McHale's Navy
566,631,4,"Crying Game, The"
354,655,3,Stand by Me
505,419,3,Mary Poppins
655,1014,3,Romy and Michele's High School Reunion
548,55,5,"Professional, The"
883,462,5,Like Water For Chocolate
864,91,5,"Nightmare Before Christmas, The"
489,245,3,"Devil's Own, The"
868,412,5,"Very Brady Sequel, A"
431,294,5,Liar Liar
268,24,2,Rumble in the Bronx
823,401,4,"Brady Bunch Movie, The"
756,258,3,Contact
796,722,3,Nine Months
643,240,5,Beavis and Butt-head Do America
635,328,3,Conspiracy Theory
647,173,5,"Princess Bride, The"
923,762,4,Beautiful Girls
391,1163,2,"Portrait of a Lady, The"
933,399,3,"Three Musketeers, The"
896,196,3,Dead Poets Society
420,1347,3,"Ballad of Narayama, The"
758,301,3,In & Out
749,642,2,"Grifters, The"
645,709,3,Strictly Ballroom
786,102,4,"Aristocats, The"
104,340,3,Boogie Nights
756,742,3,Ransom
505,259,3,George of the Jungle
345,91,4,"Nightmare Before Christmas, The"
417,4,3,Get Shorty
709,808,4,"Program, The"
942,539,3,Mouse Hunt
749,229,3,Star Trek III: The Search for Spock
824,289,2,Evita
730,273,2,Heat
804,755,3,Jumanji
663,693,4,Casino
648,726,3,Fluke
892,203,5,Unforgiven
766,8,5,Babe
653,186,5,"Blues Brothers, The"
460,100,5,Fargo
579,69,2,Forrest Gump
882,929,1,Harriet the Spy
539,319,5,Everyone Says I Love You
667,269,5,"Full Monty, The"
622,125,3,Phenomenon
9,50,5,Star Wars
694,52,4,"Madness of King George, The"
405,65,1,What's Eating Gilbert Grape
903,467,3,"Bronx Tale, A"
610,352,1,Spice World
913,430,2,Duck Soup
716,659,4,Arsenic and Old Lace
654,154,3,Monty Python's Life of Brian
631,1527,2,Senseless
931,245,4,"Devil's Own, The"
693,159,4,Basic Instinct
856,749,3,"MatchMaker, The"
707,1163,4,"Portrait of a Lady, The"
773,183,4,Alien
787,302,3,L.A. Confidential
674,1197,3,"Family Thing, A"
748,181,4,Return of the Jedi
59,30,5,Belle de jour
802,260,4,Event Horizon
667,962,2,Ruby in Paradise
846,1188,2,Young Guns II
643,121,4,Independence Day
394,651,4,Glory
216,546,2,Broken Arrow
913,117,1,"Rock, The"
894,691,3,Dark City
56,167,3,Private Benjamin
727,249,2,Austin Powers: International Man of Mystery
918,1101,4,Six Degrees of Separation
294,840,3,Last Man Standing
393,451,3,Grease
663,124,3,Lone Star
721,145,4,"Lawnmower Man, The"
788,55,4,"Professional, The"
868,50,5,Star Wars
435,1014,2,Romy and Michele's High School Reunion
577,470,5,Tombstone
896,942,4,What's Love Got to Do with It
670,199,4,"Bridge on the River Kwai, The"
527,187,5,"Godfather: Part II, The"
884,736,3,Shadowlands
659,494,4,His Girl Friday
655,1499,3,Grosse Fatigue
899,463,4,"Secret of Roan Inish, The"
514,419,4,Mary Poppins
551,386,1,Addams Family Values
784,272,4,Good Will Hunting
890,435,5,Butch Cassidy and the Sundance Kid
787,1433,3,Men of Means
524,170,4,Cinema Paradiso
854,293,5,Donnie Brasco
493,204,5,Back to the Future
394,204,5,Back to the Future
307,433,5,Heathers
643,385,3,True Lies
840,631,4,"Crying Game, The"
11,729,4,Nell
655,1070,4,Living in Oblivion
796,510,3,"Magnificent Seven, The"
425,898,3,"Postman, The"
880,195,4,"Terminator, The"
456,405,1,Mission: Impossible
782,935,2,Paradise Road
480,50,4,Star Wars
806,461,4,Smoke
392,513,5,"Third Man, The"
749,100,3,Fargo
766,22,3,Braveheart
721,197,4,"Graduate, The"
314,365,3,Powder
361,194,4,"Sting, The"
698,423,2,E.T. the Extra-Terrestrial
893,724,3,Circle of Friends
916,474,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
544,338,2,Bean
776,656,5,M
527,661,5,High Noon
796,549,3,Rob Roy
85,1018,4,Tie Me Up! Tie Me Down!
675,463,5,"Secret of Roan Inish, The"
534,148,4,"Ghost and the Darkness, The"
13,746,3,Real Genius
942,313,3,Titanic
746,183,4,Alien
117,184,3,Army of Darkness
776,177,4,"Good, The Bad and The Ugly, The"
682,385,3,True Lies
826,397,3,Striking Distance
326,611,3,Laura
562,194,5,"Sting, The"
588,1411,1,Barbarella
712,398,4,Super Mario Bros.
429,843,1,"Shaggy Dog, The"
303,401,3,"Brady Bunch Movie, The"
552,127,4,"Godfather, The"
843,270,4,Gattaca
859,1132,3,Feeling Minnesota
756,121,3,Independence Day
389,485,5,My Fair Lady
798,208,3,Young Frankenstein
314,827,4,Daylight
686,209,5,This Is Spinal Tap
606,148,3,"Ghost and the Darkness, The"
941,124,5,Lone Star
804,423,3,E.T. the Extra-Terrestrial
293,143,4,"Sound of Music, The"
648,412,1,"Very Brady Sequel, A"
674,257,4,Men in Black
347,210,4,Indiana Jones and the Last Crusade
773,210,2,Indiana Jones and the Last Crusade
939,689,5,"Jackal, The"
642,401,4,"Brady Bunch Movie, The"
724,307,3,"Devil's Advocate, The"
761,1157,5,"Relic, The"
883,197,4,"Graduate, The"
699,283,4,Emma
119,7,5,Twelve Monkeys
405,187,5,"Godfather: Part II, The"
733,124,5,Lone Star
303,123,4,"Frighteners, The"
370,390,1,Fear of a Black Hat
514,209,3,This Is Spinal Tap
577,410,3,Kingpin
936,281,4,"River Wild, The"
847,1086,4,It's My Party
825,257,4,Men in Black
92,1216,4,Kissed
450,336,3,Playing God
880,368,1,Bio-Dome
870,218,4,Cape Fear
711,704,4,"House of the Spirits, The"
833,1012,4,Private Parts
561,1059,1,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
128,416,3,Old Yeller
15,249,1,Austin Powers: International Man of Mystery
338,143,2,"Sound of Music, The"
654,98,5,"Silence of the Lambs, The"
896,299,1,Hoodlum
823,193,5,"Right Stuff, The"
889,1218,4,Friday
806,122,3,"Cable Guy, The"
2,289,3,Evita
710,333,3,"Game, The"
94,195,3,"Terminator, The"
655,1121,3,"Umbrellas of Cherbourg, The"
711,995,4,"Kiss Me, Guido"
394,672,3,Candyman
897,8,3,Babe
926,322,2,Murder at 1600
95,215,4,Field of Dreams
849,427,4,To Kill a Mockingbird
479,915,4,Primary Colors
246,447,3,Carrie
571,45,4,Eat Drink Man Woman
936,952,4,Blue in the Face
884,582,5,"Piano, The"
875,478,4,"Philadelphia Story, The"
922,229,4,Star Trek III: The Search for Spock
532,491,5,"Adventures of Robin Hood, The"
91,1192,4,"Boys of St. Vincent, The"
788,174,2,Raiders of the Lost Ark
62,134,4,Citizen Kane
699,762,3,Beautiful Girls
561,379,2,Tales From the Crypt Presents: Demon Knight
338,517,5,Manhattan
290,234,3,Jaws
458,762,3,Beautiful Girls
524,582,3,"Piano, The"
530,176,3,Aliens
332,748,4,"Saint, The"
747,989,3,Cats Don't Dance
533,1048,3,She's the One
642,28,5,Apollo 13
883,312,3,Midnight in the Garden of Good and Evil
474,655,5,Stand by Me
180,53,5,Natural Born Killers
871,56,5,Pulp Fiction
344,50,5,Star Wars
922,451,4,Grease
535,950,3,Georgia
311,747,3,Benny & Joon
650,121,3,Independence Day
532,203,5,Unforgiven
181,743,1,"Crow: City of Angels, The"
768,744,3,Michael Collins
896,135,3,2001: A Space Odyssey
363,239,3,Sneakers
854,922,5,Dead Man
561,655,3,Stand by Me
886,43,2,Disclosure
389,15,2,Mr. Holland's Opus
458,484,5,"Maltese Falcon, The"
406,492,4,East of Eden
537,550,2,Die Hard: With a Vengeance
663,187,5,"Godfather: Part II, The"
399,545,2,Vampire in Brooklyn
525,100,4,Fargo
913,310,3,"Rainmaker, The"
758,98,5,"Silence of the Lambs, The"
940,56,5,Pulp Fiction
500,286,1,"English Patient, The"
911,313,2,Titanic
880,1296,3,Indian Summer
495,196,3,Dead Poets Society
922,191,3,Amadeus
514,272,4,Good Will Hunting
758,346,2,Jackie Brown
537,855,3,Diva
790,472,2,Dragonheart
823,459,4,"Cry, the Beloved Country"
28,5,3,Copycat
271,1117,3,Surviving Picasso
630,98,5,"Silence of the Lambs, The"
178,161,5,Top Gun
886,506,4,Rebel Without a Cause
641,511,5,Lawrence of Arabia
798,707,2,Enchanted April
579,7,3,Twelve Monkeys
870,244,3,Smilla's Sense of Snow
844,181,5,Return of the Jedi
514,168,4,Monty Python and the Holy Grail
805,28,3,Apollo 13
561,849,2,Days of Thunder
793,591,4,Primal Fear
580,597,1,Eraser
758,171,5,Delicatessen
658,735,3,Philadelphia
900,121,2,Independence Day
655,18,3,"White Balloon, The"
889,729,3,Nell
620,28,4,Apollo 13
762,515,5,"Boot, Das"
870,23,4,Taxi Driver
307,472,3,Dragonheart
798,769,2,Congo
919,7,3,Twelve Monkeys
640,91,4,"Nightmare Before Christmas, The"
92,729,4,Nell
913,475,4,Trainspotting
922,290,4,Fierce Creatures
524,39,5,Strange Days
480,527,4,Gandhi
85,316,3,As Good As It Gets
741,742,4,Ransom
900,1028,2,Grumpier Old Men
733,126,2,"Spitfire Grill, The"
942,269,2,"Full Monty, The"
833,33,2,Desperado
780,183,2,Alien
847,71,4,"Lion King, The"
84,282,4,"Time to Kill, A"
880,269,4,"Full Monty, The"
724,286,1,"English Patient, The"
514,22,4,Braveheart
329,50,4,Star Wars
334,209,3,This Is Spinal Tap
551,100,4,Fargo
727,550,4,Die Hard: With a Vengeance
764,282,4,"Time to Kill, A"
756,402,4,Ghost
721,239,4,Sneakers
269,639,4,"Tin Drum, The"
654,638,4,"Return of Martin Guerre, The"
676,302,5,L.A. Confidential
795,705,4,Singin' in the Rain
831,317,4,In the Name of the Father
921,173,5,"Princess Bride, The"
219,906,4,Oscar & Lucinda
593,51,3,Legends of the Fall
840,582,5,"Piano, The"
721,937,3,"Thousand Acres, A"
689,150,4,Swingers
749,812,3,Andre
883,405,3,Mission: Impossible
45,742,4,Ransom
487,559,3,Interview with the Vampire
888,792,5,Bullets Over Broadway
804,367,3,Clueless
236,135,2,2001: A Space Odyssey
313,651,3,Glory
821,274,5,Sabrina
649,298,4,Face/Off
878,100,2,Fargo
682,243,1,Jungle2Jungle
922,151,5,Willy Wonka and the Chocolate Factory
712,486,4,Sabrina
731,611,3,Laura
871,896,3,"Sweet Hereafter, The"
747,524,5,"Great Dictator, The"
435,268,5,Chasing Amy
630,69,3,Forrest Gump
621,577,3,Coneheads
889,202,3,Groundhog Day
243,631,4,"Crying Game, The"
868,567,1,Wes Craven's New Nightmare
682,148,3,"Ghost and the Darkness, The"
348,117,4,"Rock, The"
373,367,3,Clueless
843,590,3,Hellraiser: Bloodline
671,22,4,Braveheart
608,195,1,"Terminator, The"
882,195,5,"Terminator, The"
782,259,1,George of the Jungle
712,88,4,Sleepless in Seattle
880,276,4,Leaving Las Vegas
806,588,4,Beauty and the Beast
85,428,5,Harold and Maude
514,88,4,Sleepless in Seattle
122,57,2,Priest
666,121,3,Independence Day
705,193,3,"Right Stuff, The"
823,64,5,"Shawshank Redemption, The"
919,15,5,Mr. Holland's Opus
429,196,4,Dead Poets Society
222,412,1,"Very Brady Sequel, A"
158,107,3,Moll Flanders
916,593,4,Stalingrad
665,483,4,Casablanca
385,1070,5,Living in Oblivion
589,333,5,"Game, The"
919,475,3,Trainspotting
523,14,5,"Postino, Il"
418,1313,2,Palmetto
624,313,5,Titanic
753,286,3,"English Patient, The"
618,193,4,"Right Stuff, The"
714,291,3,Absolute Power
143,286,2,"English Patient, The"
757,56,4,Pulp Fiction
187,173,5,"Princess Bride, The"
916,831,1,Escape from L.A.
561,660,3,Fried Green Tomatoes
1,240,3,Beavis and Butt-head Do America
838,7,5,Twelve Monkeys
532,427,5,To Kill a Mockingbird
924,836,3,Ninotchka
881,218,4,Cape Fear
846,241,4,"Last of the Mohicans, The"
943,186,5,"Blues Brothers, The"
940,355,1,Sphere
815,134,4,Citizen Kane
149,340,4,Boogie Nights
10,617,5,"Blue Angel, The"
13,917,4,Mercury Rising
674,597,3,Eraser
883,692,3,"American President, The"
870,210,4,Indiana Jones and the Last Crusade
721,261,3,Air Bud
679,63,3,"Santa Clause, The"
393,259,4,George of the Jungle
875,321,3,Mother
919,201,4,Evil Dead II
864,12,5,"Usual Suspects, The"
699,930,2,Chain Reaction
554,202,4,Groundhog Day
223,1052,1,Dracula: Dead and Loving It
682,175,3,Brazil
847,218,3,Cape Fear
921,132,3,"Wizard of Oz, The"
854,225,1,101 Dalmatians
655,735,3,Philadelphia
774,429,1,"Day the Earth Stood Still, The"
726,535,3,Addicted to Love
89,86,5,"Remains of the Day, The"
771,189,5,"Grand Day Out, A"
640,693,5,Casino
617,448,3,"Omen, The"
234,939,2,Murder in the First
303,1335,3,American Buffalo
850,82,5,Jurassic Park
798,380,3,Star Trek: Generations
417,185,3,Psycho
843,209,3,This Is Spinal Tap
655,423,3,E.T. the Extra-Terrestrial
334,190,4,Henry V
863,288,4,Scream
305,464,3,Vanya on 42nd Street
881,304,3,Fly Away Home
134,294,4,Liar Liar
889,451,3,Grease
648,1271,4,North
788,187,4,"Godfather: Part II, The"
452,501,3,Dumbo
823,747,4,Benny & Joon
198,939,3,Murder in the First
515,300,5,Air Force One
729,362,4,Blues Brothers 2000
750,303,4,Ulee's Gold
627,735,4,Philadelphia
555,505,4,Dial M for Murder
826,332,3,Kiss the Girls
646,678,3,Volcano
495,182,5,GoodFellas
22,405,1,Mission: Impossible
661,249,3,Austin Powers: International Man of Mystery
508,514,5,Annie Hall
864,102,4,"Aristocats, The"
896,739,2,Pretty Woman
294,986,3,Turbulence
657,294,5,Liar Liar
246,257,4,Men in Black
796,566,4,Clear and Present Danger
707,1479,5,Reckless
292,181,4,Return of the Jedi
655,1068,3,"Star Maker, The"
870,792,3,Bullets Over Broadway
880,595,1,"Fan, The"
786,127,4,"Godfather, The"
